WP_046690007.1	336497	22.222	108	207	63326	2.59e-04	38.5
WP_282973988.1	336398	34.375	64	237	109757	3.72e-07	47.8
WP_282973985.1	336496	30.667	75	265	155008	7.41e-06	44.3
WP_230457147.1	336456	77.419	93	95	4505	5.87e-31	111
WP_230457148.1	336456	90.141	71	71	4505	1.63e-21	83.2
WP_004472309.1	336417	50.649	231	274	57646	2.84e-73	241
WP_004472242.1	336437	75.000	20	52	9188	5.54e-05	35.4
WP_004479740.1	336417	63.380	71	72	57646	6.61e-25	93.2
WP_282974802.1	336417	46.000	150	179	57646	2.70e-31	94.7
WP_282974802.1	336417	75.000	32	179	57646	2.70e-31	55.1
WP_282974802.1	336417	48.305	118	179	57646	2.28e-21	76.3
WP_282974802.1	336417	58.824	34	179	57646	2.28e-21	40.0
WP_032918765.1	336417	76.049	405	416	57646	1.89e-161	501
WP_032921295.1	336417	70.707	297	297	57646	4.68e-144	445
WP_004479683.1	336417	75.758	264	266	57646	2.61e-136	421
WP_004494236.1	336452	79.000	300	307	10363	2.37e-152	469
WP_004420971.1	336479	96.078	510	510	27813	0.0	938
WP_004434567.1	336434	30.037	273	318	52055	5.11e-30	117
WP_004434810.1	336417	32.075	106	242	57646	2.94e-07	48.1
WP_004434771.1	336479	30.149	335	333	27813	9.04e-29	114
WP_004434771.1	336479	27.907	215	333	27813	9.83e-09	54.3
WP_243829359.1	336510	88.889	18	59	52291	5.13e-04	33.1
WP_004434477.1	336479	22.556	266	294	27813	1.01e-09	56.6
WP_004434477.1	336479	27.064	218	294	27813	1.05e-09	56.6
WP_004434939.1	336446	26.110	383	404	11147	3.20e-33	129
WP_004434773.1	336446	43.373	166	174	11147	7.61e-40	140
WP_004434738.1	336446	37.531	405	416	11147	1.19e-80	268
WP_004434738.1	336446	25.258	388	416	11147	2.15e-31	124
WP_004434462.1	336497	74.779	226	233	63326	1.95e-116	362
WP_232436020.1	336384	45.455	77	167	54483	2.56e-20	84.3
WP_004434874.1	336417	58.814	590	592	57646	0.0	687
WP_004434663.1	336441	32.353	374	413	1641	6.87e-52	179
WP_198289705.1	336417	65.068	292	293	57646	8.33e-132	410
WP_004434466.1	336417	68.974	390	390	57646	0.0	572
WP_004434466.1	336417	25.356	351	390	57646	1.15e-29	119
WP_004434686.1	336417	46.503	286	289	57646	2.03e-72	239
WP_004434756.1	336467	67.899	676	676	56683	0.0	956
WP_004434935.1	336417	58.503	294	333	57646	1.55e-113	359
WP_051060727.1	336417	36.364	143	164	57646	6.75e-21	85.9
WP_004434629.1	336417	38.000	350	348	57646	5.95e-62	211
WP_004434629.1	336417	26.627	338	348	57646	1.39e-15	75.5
WP_004434740.1	336417	29.333	150	293	57646	4.35e-10	57.8
WP_004434437.1	336457	32.222	180	256	90730	3.51e-19	84.3
WP_243815746.1	336516	94.276	297	297	38265	0.0	551
WP_036032297.1	336417	72.414	348	354	57646	1.05e-169	521
WP_036032236.1	336417	61.950	318	325	57646	6.40e-131	409
WP_243829358.1	336417	37.959	490	521	57646	3.38e-82	276
WP_004434977.1	336417	96.575	292	292	57646	0.0	598
WP_004421360.1	336417	92.086	139	139	57646	5.06e-81	256
WP_004421329.1	336417	96.935	261	261	57646	8.05e-175	531
WP_004421044.1	336417	95.455	264	264	57646	9.67e-157	479
WP_004421044.1	336417	27.490	251	264	57646	1.45e-19	85.5
WP_004421390.1	336417	87.987	308	308	57646	0.0	566
WP_004421471.1	336417	90.881	318	318	57646	0.0	608
WP_004450657.1	336417	94.332	247	247	57646	1.27e-156	478
WP_004450657.1	336417	28.287	251	247	57646	6.08e-22	92.0
WP_004421009.1	336417	92.218	257	258	57646	4.05e-149	457
WP_004421440.1	336488	32.787	122	134	15393	3.42e-15	68.2
WP_004421346.1	336417	43.141	554	588	57646	4.65e-127	409
WP_004421149.1	336417	59.412	170	184	57646	2.75e-61	202
WP_004421318.1	336417	92.038	314	314	57646	0.0	569
WP_053522407.1	336478	59.937	634	637	22294	0.0	664
WP_004456870.1	336478	83.191	351	352	22294	2.55e-177	543
WP_198289710.1	336478	84.247	146	179	22294	1.27e-80	257
WP_004434481.1	336417	83.698	411	434	57646	0.0	621
WP_004448468.1	336446	65.571	517	516	11147	0.0	679
WP_243817856.1	336399	59.420	138	382	54440	4.08e-46	167
WP_243817856.1	336399	64.865	37	382	54440	2.76e-08	53.1
WP_036063888.1	336417	92.617	596	597	57646	0.0	975
WP_243817855.1	336417	95.663	392	392	57646	0.0	764
WP_243817855.1	336417	25.691	362	392	57646	9.23e-24	101
WP_004450690.1	336417	83.000	300	300	57646	3.24e-156	480
WP_004450706.1	336417	90.030	331	331	57646	0.0	572
WP_004450706.1	336417	27.465	284	331	57646	1.95e-14	71.6
WP_004421460.1	336417	97.200	250	250	57646	1.89e-163	498
WP_004450681.1	336417	95.672	439	442	57646	0.0	882
WP_036063866.1	336417	91.954	261	261	57646	4.92e-165	503
WP_004450670.1	336417	76.737	331	331	57646	5.84e-149	461
WP_004450713.1	336417	79.355	155	155	57646	1.55e-80	256
WP_004450693.1	336417	90.831	349	350	57646	0.0	625
WP_004450693.1	336417	25.090	279	350	57646	8.38e-10	57.8
WP_232724703.1	336417	24.912	285	520	57646	6.56e-13	68.9
WP_243817854.1	336417	69.697	66	310	57646	8.00e-26	105
WP_243817854.1	336417	68.966	29	310	57646	6.68e-07	39.3
WP_243817854.1	336417	84.615	13	310	57646	6.68e-07	28.9
WP_243817854.1	336417	66.667	24	310	57646	7.51e-04	38.5
WP_243817847.1	336448	87.500	24	66	33020	1.19e-08	46.6
WP_243817847.1	336448	41.667	60	66	33020	4.22e-04	33.9
WP_157226958.1	336508	81.250	16	53	87371	7.97e-06	30.8
WP_157226958.1	336508	62.500	24	53	87371	7.97e-06	30.4
WP_279575096.1	336472	72.840	81	357	33622	4.78e-27	110
WP_162833666.1	336431	90.132	152	265	102565	9.59e-123	275
WP_162833666.1	336431	91.026	78	265	102565	9.59e-123	152
WP_162833666.1	336431	67.568	37	265	102565	9.59e-123	50.1
WP_016748630.1	336446	94.408	304	333	11147	0.0	565
WP_016560406.1	336446	99.745	392	392	11147	0.0	803
WP_016560406.1	336446	27.520	367	392	11147	5.20e-38	143
WP_016560441.1	336446	90.805	174	174	11147	1.57e-108	337
WP_016560449.1	336446	94.815	405	405	11147	0.0	793
WP_016560449.1	336446	28.883	367	405	11147	7.19e-36	137
WP_016560426.1	336446	96.133	362	362	11147	0.0	716
WP_099046747.1	336431	34.667	75	256	102565	2.32e-11	60.8
WP_016560398.1	336441	69.797	394	413	1641	0.0	563
WP_244266170.1	336417	92.703	370	370	57646	0.0	709
WP_004754565.1	336417	83.988	331	331	57646	2.61e-176	539
WP_004753843.1	336412	26.897	145	241	112364	1.75e-05	42.7
WP_016560467.1	336417	91.856	528	528	57646	0.0	960
WP_016748641.1	336417	90.426	188	188	57646	2.99e-110	343
WP_004753611.1	336452	85.043	575	587	10363	0.0	958
WP_004753611.1	336452	28.125	224	587	10363	2.08e-13	70.9
WP_004754967.1	336452	93.048	187	187	10363	1.31e-98	309
WP_016748654.1	336516	46.667	75	76	38265	1.48e-14	63.9
WP_016748654.1	336516	46.970	66	76	38265	2.14e-12	57.8
WP_000980525.1	336457	26.471	238	241	90730	5.84e-12	62.4
WP_000378095.1	336417	99.324	296	296	57646	0.0	568
WP_000653659.1	336417	87.349	332	332	57646	0.0	565
WP_001968196.1	336417	100.000	156	156	57646	1.08e-100	313
WP_002081174.1	336417	99.718	354	354	57646	0.0	718
WP_000797485.1	336417	96.552	319	319	57646	0.0	603
WP_002081175.1	336417	99.229	519	519	57646	0.0	979
WP_000855241.1	336417	99.336	452	452	57646	0.0	912
WP_000883343.1	336417	100.000	254	254	57646	6.38e-170	517
WP_000206940.1	336462	100.000	51	349	945	1.76e-27	107
WP_232426365.1	336496	31.214	173	245	155008	5.71e-14	68.6
WP_232426365.1	336496	32.584	89	245	155008	1.76e-05	42.7
WP_004766738.1	336417	88.462	52	310	57646	8.01e-31	110
WP_004766738.1	336417	93.750	16	310	57646	8.01e-31	39.3
WP_004766738.1	336417	82.759	29	310	57646	7.59e-13	46.2
WP_004766738.1	336417	100.000	18	310	57646	7.59e-13	42.4
WP_004766690.1	336417	98.955	670	670	57646	0.0	1043
WP_017214685.1	336479	23.671	207	260	27813	2.70e-08	51.6
WP_017214686.1	336452	28.399	331	374	10363	3.38e-20	90.1
WP_017214689.1	336446	26.842	380	413	11147	3.17e-36	139
WP_017214689.1	336446	23.978	367	413	11147	6.23e-21	92.8
WP_020981159.1	336434	32.317	328	324	52055	6.91e-51	178
WP_017214691.1	336479	33.333	93	229	27813	3.36e-06	44.7
WP_020981249.1	336446	45.287	435	477	11147	1.27e-127	406
WP_020981230.1	336417	54.118	255	312	57646	7.33e-86	279
WP_017214711.1	336513	64.634	82	471	1162	2.18e-43	98.2
WP_017214711.1	336513	57.576	66	471	1162	2.18e-43	64.7
WP_017214711.1	336513	59.091	44	471	1162	2.18e-43	49.7
WP_017214711.1	336513	50.685	73	471	1162	2.15e-11	62.4
WP_020981199.1	336446	23.645	406	417	11147	2.76e-15	75.5
WP_017214720.1	336396	24.611	386	521	180889	6.05e-13	68.9
WP_155243473.1	336417	27.468	233	547	57646	4.82e-14	72.8
WP_020981216.1	336417	59.245	530	530	57646	0.0	631
WP_017214735.1	336417	64.362	188	187	57646	1.60e-71	231
WP_017214737.1	336417	94.142	239	245	57646	1.08e-153	470
WP_036057970.1	336402	52.941	51	55	21959	6.86e-09	46.6
WP_228003844.1	336479	97.059	34	34	27813	5.15e-18	71.2
WP_001018782.1	336479	98.701	77	77	27813	5.98e-46	153
WP_001256699.1	336446	100.000	699	699	11147	0.0	1446
WP_230665945.1	336417	98.630	73	73	57646	2.42e-44	148
WP_230665946.1	336417	95.833	24	24	57646	1.20e-10	49.7
WP_002072219.1	336417	100.000	44	44	57646	2.24e-22	84.3
WP_002072219.1	336417	57.143	42	44	57646	2.38e-07	41.6
WP_000075880.1	336417	100.000	94	94	57646	4.62e-60	194
WP_230665944.1	336417	99.507	203	206	57646	5.77e-109	340
WP_000694279.1	336417	100.000	254	265	57646	1.07e-157	483
WP_002076509.1	336452	30.213	235	223	10363	1.50e-16	75.5
WP_002076509.1	336452	26.705	176	223	10363	1.14e-04	40.0
WP_001136119.1	336417	32.955	352	354	57646	5.19e-47	168
WP_001136119.1	336417	28.435	313	354	57646	1.07e-13	69.7
WP_000535865.1	336467	43.373	166	234	56683	1.21e-32	122
WP_001117631.1	336508	31.989	372	387	87371	2.11e-40	150
WP_029781911.1	336467	35.918	245	572	56683	4.32e-32	130
WP_000041234.1	336479	34.161	322	417	27813	1.85e-39	148
WP_000041234.1	336479	31.751	337	417	27813	7.49e-38	144
WP_002108506.1	336453	35.385	130	216	29029	6.90e-15	70.5
WP_025180280.1	336467	31.967	244	242	56683	3.44e-36	133
WP_002108525.1	336457	31.660	259	255	90730	9.39e-31	117
WP_002108525.1	336457	34.722	72	255	90730	3.98e-04	38.9
WP_002108502.1	336494	29.394	330	314	120488	1.79e-34	130
WP_002108526.1	336509	39.024	287	282	109060	2.06e-42	152
WP_002099940.1	336417	25.000	308	321	57646	4.17e-16	76.6
WP_002078520.1	336508	37.905	401	401	87371	4.95e-82	271
WP_025180279.1	336384	30.163	368	568	54483	4.34e-35	139
WP_025180279.1	336384	33.168	202	568	54483	5.69e-20	92.0
WP_025180279.1	336384	27.368	190	568	54483	6.54e-09	56.2
WP_025180279.1	336384	23.462	260	568	54483	7.69e-07	49.7
WP_000848826.1	336417	49.791	239	279	57646	1.95e-69	230
WP_001047906.1	336416	39.583	96	211	119469	5.84e-15	70.5
WP_000627059.1	336417	29.560	159	318	57646	1.67e-12	65.5
WP_000651740.1	336406	46.078	102	301	108953	1.04e-18	84.0
WP_000579360.1	336435	36.744	215	204	37061	1.76e-35	129
WP_002100003.1	336509	38.095	231	254	109060	1.27e-46	163
WP_002108484.1	336396	30.769	78	360	180889	3.69e-04	39.7
WP_000723079.1	336479	30.841	321	332	27813	8.07e-40	147
WP_000723079.1	336479	22.909	275	332	27813	4.04e-17	80.1
WP_000723079.1	336479	24.731	279	332	27813	3.59e-13	67.8
WP_002108504.1	336479	27.027	185	237	27813	5.35e-15	71.2
WP_000567886.1	336479	29.180	305	281	27813	2.83e-26	105
WP_000567886.1	336479	25.137	183	281	27813	1.06e-07	50.1
WP_000686566.1	336417	69.720	393	399	57646	0.0	571
WP_000275928.1	336417	71.971	421	421	57646	0.0	621
WP_004279997.1	336479	91.613	310	327	27813	0.0	605
WP_004279997.1	336479	27.778	252	327	27813	5.03e-13	67.4
WP_004279997.1	336479	24.847	326	327	27813	4.10e-04	39.3
WP_004280060.1	336417	51.389	216	280	57646	4.08e-69	229
WP_004280426.1	336417	24.710	259	298	57646	3.40e-16	76.3
WP_004280227.1	336417	65.361	332	336	57646	3.89e-151	467
WP_004280227.1	336417	23.500	200	336	57646	1.48e-04	40.8
WP_036047963.1	336417	58.177	373	375	57646	1.68e-150	467
WP_036035035.1	336431	28.676	136	133	102565	5.14e-08	47.8
WP_004280660.1	336417	80.000	300	301	57646	1.32e-167	513
WP_100224632.1	336386	92.157	102	269	501	1.03e-80	190
WP_100224632.1	336386	79.452	73	269	501	1.03e-80	125
WP_117344670.1	336503	90.647	278	364	45619	1.83e-162	501
WP_117344670.1	336503	52.083	48	364	45619	4.85e-07	48.9
